,City,Town,Neighborhood,Apartment Type,House Type,House Age,House Size,Room Count,Floor,Furniture,Bathroom Count,Hand,Heater Type,Heater Fuel,Price
2587,Çorum,Merkez,Ak Kent,Daire,Daire,16,70 m2,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,6700
2588,İzmir,Karşıyaka,Zübeyde Hanım,Daire,Daire,4,150 m2,2 + 1,2. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,35000
2589,Adana,Çukurova,Huzurevleri,Daire,Daire,11,200 m2,4 + 1,7. Kat,,2.0,,Kombi,,200000
2590,Ankara,Keçiören,19 Mayıs,Daire,Daire,7,260 m2,4 + 1,8. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,31000
2591,İzmir,Urla,Yenikent,Villa,Villa,30,220 m2,5 + 1,,False,1.0,İkinci El,Kombi,Doğalgaz,50000
2592,İstanbul,Bağcılar,Hürriyet,Daire,Daire,16,125 m2,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
2593,İstanbul,Beyoğlu,Kılıçali Paşa,Daire,Daire,40,100 m2,3 + 1,Yüksek Giriş,False,2.0,İkinci El,Kombi,Doğalgaz,35000
2594,Bursa,Mudanya,Halitpaşa,Daire,Daire,24,150 m2,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,20000
2595,Antalya,Alanya,Kızlar Pınarı,Daire,Daire,20,110 m2,2 + 1,5. Kat,True,1.0,İkinci El,Klima,Elektrik,20000
2596,Ankara,Çankaya,Cebeci,Daire,Daire,20,120 m2,3 + 1,9. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
2597,İstanbul,Güngören,Haznedar,Daire,Daire,33,125 m2,3 + 1,4. Kat,False,2.0,,Kombi,,15000
2598,Zonguldak,Ereğli,Belen,Daire,Daire,25,100 m2,2 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,8250
2599,İstanbul,Kağıthane,Merkez,Daire,Daire,5,90 m2,2 + 1,3. Kat,False,2.0,,Kombi,,27000
2600,İstanbul,Gaziosmanpaşa,Karadeniz,Daire,Daire,5,145 m2,2 + 1,1. Kat,True,2.0,,Merkezi (Pay Ölçer),,33000
2601,Tekirdağ,Süleymanpaşa,Kumbağ,Daire,Daire,5,120 m2,2 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,16000
2602,Ankara,Çankaya,Seyranbağları,Daire,Daire,50,100 m2,2 + 1,4. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,17000
2603,İstanbul,Beşiktaş,Konaklar,Daire,Daire,7,80 m2,1 + 1,Zemin,True,1.0,İkinci El,Kombi,Doğalgaz,24000
2604,Ankara,Çankaya,Kırkkonaklar,Daire,Daire,15,400 m2,6 + 1,3. Kat,True,3.0,İkinci El,Kombi,Doğalgaz,46000
2605,İstanbul,Başakşehir,Başakşehir,Residence,Residence,5,75 m2,1 + 1,Ara Kat,True,1.0,Sıfır,Merkezi,Doğalgaz,18500
2606,Tekirdağ,Süleymanpaşa,Değirmenaltı,Daire,Daire,5,55 m2,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15000
2607,Adana,Çukurova,Yurt,Daire,Daire,25,180 m2,3 + 1,4. Kat,True,1.0,İkinci El,Klima,Elektrik,22000
2608,Manisa,Turgutlu,Altay,Daire,Daire,7,120 m2,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
2609,Tokat,Niksar,Bağlar,Daire,Daire,Sıfır,65 m2,1 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,6500
2610,Bursa,Nilüfer,Görükle,Daire,Daire,16,75 m2,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,12750
2611,Hatay,Arsuz,Karaağaç Şarkonak,Daire,Daire,4,110 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Klima,Elektrik,11750
2612,Denizli,Pamukkale,Yunusemre,Daire,Daire,5,60 m2,1 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,9500
2613,İzmir,Karşıyaka,Şemikler,Daire,Daire,12,90 m2,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17500
2614,Tekirdağ,Süleymanpaşa,Hürriyet,Daire,Daire,15,155 m2,3 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
2615,Ankara,Keçiören,Hasköy,Daire,Daire,20,130 m2,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18200
2616,Ankara,Çankaya,Maltepe,Daire,Daire,30,110 m2,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Merkezi,Doğalgaz,19000
2617,Aydın,Efeler,Kemer,Daire,Daire,Sıfır,135 m2,3 + 1,3. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,26000
2618,Ankara,Keçiören,Etlik,Daire,Daire,21,90 m2,2 + 1,Kot 1,False,1.0,,Kombi,,10500
2619,Ankara,Çankaya,Remzi Oğuz Arık,Daire,Daire,45,105 m2,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,24000
2620,İstanbul,Şişli,Mecidiyeköy,Daire,Daire,31,110 m2,3 + 1,Giriş Katı,False,1.0,,Merkezi,,25000
2621,İzmir,Karşıyaka,Mavişehir,Daire,Daire,20,150 m2,3 + 1,2. Kat,True,2.0,,Merkezi (Pay Ölçer),,50000
2622,Aydın,Didim,Akbük,Daire,Daire,2,80 m2,1 + 1,Ara Kat,True,1.0,Sıfır,Klima,Elektrik,25000
2623,Ankara,Altındağ,Karapürçek,Daire,Daire,12,125 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
2624,Antalya,Konyaaltı,Hurma,Daire,Daire,4,120 m2,4 + 1,4. Kat,False,2.0,İkinci El,Isıtma Yok,Elektrik,22000
2625,İstanbul,Büyükçekmece,Celaliye,Daire,Daire,15,130 m2,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,11000
2626,Eskişehir,Odunpazarı,Büyükdere,Daire,Daire,3,65 m2,2 + 0,2. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,13000
2627,İstanbul,Beylikdüzü,Adnan Kahveci,Daire,Daire,5,250 m2,5 + 2,4. Kat,False,3.0,İkinci El,Kombi,Doğalgaz,35000
2628,İstanbul,Kartal,Hürriyet,Daire,Daire,Sıfır,185 m2,2 + 1,9. Kat,False,1.0,,Merkezi (Pay Ölçer),,31000
2629,İstanbul,Esenyurt,Piri Reis,Daire,Daire,20,145 m2,3 + 1,11. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,18000
2630,Samsun,İlkadım,Kılıçdede,Daire,Daire,20,180 m2,5 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,20000
2631,Muğla,Menteşe,Düğerek,Villa,Villa,Sıfır,200 m2,3 + 1,,False,2.0,Sıfır,Kombi,Doğalgaz,35000
2632,Ankara,Çankaya,Ayrancı,Daire,Daire,20,65 m2,1 + 1,14. Kat,True,1.0,,Merkezi,,31000
2633,Eskişehir,Odunpazarı,Akarbaşı,Daire,Daire,22,135 m2,3 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,16750
2634,Ankara,Yenimahalle,Batı Sitesi,Daire,Daire,Sıfır,60 m2,1 + 1,11. Kat,True,1.0,,Merkezi (Pay Ölçer),,23500
2635,Antalya,Aksu,Altıntaş,Daire,Daire,Sıfır,60 m2,1 + 1,En Üst Kat,False,1.0,Sıfır,Klima,Elektrik,10000
2636,Samsun,Atakum,Körfez,Daire,Daire,1,65 m2,1 + 1,1. Kat,True,1.0,Sıfır,Yerden Isıtma,Doğalgaz,10000
2637,Hatay,İskenderun,Meydan,Daire,Daire,8,80 m2,2 + 1,4. Kat,True,1.0,İkinci El,Klima,Elektrik,15000
2638,Aydın,Efeler,Köprülü - Veysipaşa,Daire,Daire,25,130 m2,3 + 1,2. Kat,False,1.0,İkinci El,Soba,Kömür-Odun,10000
2639,Muğla,Bodrum,Akyarlar,Villa,Villa,4,300 m2,4 + 1,,True,4.0,,VRV,,350000
2640,Antalya,Kepez,Ahatlı,Daire,Daire,6,85 m2,1 + 1,Giriş Katı,True,1.0,,Klima,,12000
2641,Denizli,Merkezefendi,Servergazi,Daire,Daire,28,130 m2,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15500
2642,İstanbul,Ataşehir,Barbaros,Daire,Daire,5,80 m2,2 + 1,4. Kat,True,1.0,,Kombi,,26000
2643,Konya,Meram,Melikşah,Daire,Daire,25,160 m2,3 + 1,4. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,17000
2644,İstanbul,Esenyurt,Akevler,Daire,Daire,13,160 m2,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15900
2645,Çanakkale,Merkez,Erenköy,Villa,Villa,18,320 m2,4 + 2,,True,4.0,İkinci El,Kat Kaloriferi,Kömür-Odun,50000
2646,Hatay,İskenderun,Yunus Emre,Daire,Daire,15,190 m2,3 + 1,Ara Kat,False,2.0,İkinci El,Kombi,Doğalgaz,18000
2647,Ankara,Yenimahalle,Varlık,Daire,Daire,40,70 m2,1 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10000
2648,İzmir,Karabağlar,Bahçelievler,Daire,Daire,28,170 m2,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,30000
2649,İstanbul,Avcılar,Ambarlı,Daire,Daire,Sıfır,80 m2,2 + 1,1. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,17000
2650,Bursa,Nilüfer,Dumlupınar,Daire,Daire,Sıfır,65 m2,2 + 1,Zemin,True,1.0,,Yerden Isıtma,,14000
2651,Adana,Çukurova,Belediye Evleri,Daire,Daire,10,275 m2,5 + 1,13. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,47500
2652,Ankara,Etimesgut,Tunahan,Daire,Daire,5,150 m2,3 + 1,21 ve üzeri,False,2.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,35000
2653,Ankara,Yenimahalle,Mehmet Akif Ersoy,Daire,Daire,7,60 m2,1 + 1,1. Kat,False,1.0,,Merkezi,Doğalgaz,21500
2654,Hatay,İskenderun,Yenişehir,Daire,Daire,10,280 m2,4 + 1,Çatı Katı,False,3.0,İkinci El,Klima,Elektrik,18000
2655,Antalya,Alanya,Mahmutlar,Daire,Daire,15,250 m2,4 + 1,10. Kat,False,4.0,İkinci El,Klima,Elektrik,18000
2656,İzmir,Konak,Altıntaş,Daire,Daire,Sıfır,90 m2,2 + 1,Yüksek Giriş,False,1.0,Sıfır,Kombi,Doğalgaz,16500
2657,Ankara,Altındağ,Aydınlıkevler,Daire,Daire,Sıfır,90 m2,3 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,25000
2658,İstanbul,Kağıthane,Şirintepe,Daire,Daire,30,140 m2,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
2659,İstanbul,Kağıthane,Şirintepe,Daire,Daire,30,140 m2,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
2660,İstanbul,Kadıköy,Suadiye,Daire,Daire,4,280 m2,5 + 2,12. Kat,False,3.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,165000
2661,Muğla,Bodrum,Bahçelievler,Daire,Daire,Sıfır,150 m2,3 + 1,Ara Kat,False,2.0,Sıfır,Klima,Elektrik,30000
2662,Antalya,Kepez,Altıayak,Daire,Daire,Sıfır,115 m2,2 + 1,1. Kat,False,1.0,Sıfır,Isıtma Yok,Elektrik,14000
2663,Ankara,Mamak,Karaağaç,Daire,Daire,15,130 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
2664,İstanbul,Bahçelievler,Şirinevler,Daire,Daire,35,120 m2,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17000
2665,İzmir,Karşıyaka,Yalı,Daire,Daire,25,90 m2,2 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
2666,Antalya,Kemer,Arslanbucak,Daire,Daire,18,130 m2,3 + 1,Zemin,False,1.0,İkinci El,Klima,Elektrik,17000
2667,Ankara,Gölbaşı,Eymir,Daire,Daire,10,135 m2,3 + 1,Yüksek Giriş,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,21000
2668,Ankara,Çankaya,Mustafa Kemal,Daire,Daire,17,150 m2,3 + 1,2. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,45000
2669,Ankara,Mamak,Demirlibahçe,Daire,Daire,20,115 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
2670,Samsun,Atakum,Mimarsinan,Daire,Daire,25,100 m2,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,11000
2671,Ankara,Yenimahalle,Yeşilevler,Daire,Daire,30,130 m2,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
2672,Ankara,Çankaya,Beytepe,Villa,Villa,17,500 m2,8 + 1,,False,4.0,,Kombi,Doğalgaz,80000
2673,Balıkesir,Karesi,Yeni,Villa,Villa,13,800 m2,11 + 2,,False,5.0,,Kombi,Doğalgaz,75000
2674,Samsun,Atakum,Balaç,Daire,Daire,2,52 m2,1 + 1,3. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,10000
2675,İstanbul,Beyoğlu,Cihangir,Daire,Daire,50,95 m2,2 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,40000
2676,Ankara,Çankaya,Bahçelievler,Daire,Daire,35,135 m2,3 + 1,3. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,35000
2677,Aydın,Kuşadası,Soğucak,Daire,Daire,20,80 m2,2 + 1,Bahçe Katı,True,1.0,İkinci El,Klima,,16000
2678,Antalya,Konyaaltı,Hurma,Daire,Daire,6,90 m2,2 + 1,Ara Kat,True,1.0,İkinci El,Klima,Elektrik,22000
2679,K.K.T.C.,Lefkoşa,Küçükkaymaklı,Daire,Daire,1,90 m2,2 + 1,3. Kat,True,1.0,Sıfır,Klima,Elektrik,500
2680,Ankara,Yenimahalle,Ergazi,Daire,Daire,15,140 m2,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
2681,Aydın,Kuşadası,Davutlar,Daire,Daire,1,55 m2,1 + 1,En Üst Kat,False,1.0,,Isıtma Yok,,15000
2682,Ankara,Çankaya,Harbiye,Daire,Daire,28,117 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14500
2683,Ankara,Pursaklar,Merkez,Villa,Villa,9,290 m2,5 + 1,,,2.0,İkinci El,Kombi,Doğalgaz,40000
2684,Ankara,Altındağ,Karapürçek,Daire,Daire,10,135 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14350
2685,İstanbul,Beşiktaş,Nisbetiye,Daire,Daire,31,230 m2,4 + 1,Yüksek Giriş,,3.0,,Merkezi,,90000
2686,Samsun,Atakum,Beypınar,Daire,Daire,1,150 m2,3 + 1,4. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,19000
2687,Samsun,İlkadım,Derebahçe,Daire,Daire,7,180 m2,3 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,15000
2688,Antalya,Aksu,Kemerağzı,Villa,Villa,15,230 m2,4 + 1,,True,2.0,İkinci El,Klima,Elektrik,40000
2689,İstanbul,Avcılar,Ambarlı,Daire,Daire,1,130 m2,3 + 1,2. Kat,False,1.0,,Kombi,,26000
2690,Çorum,Merkez,Üçtutlar,Daire,Daire,9,145 m2,3 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,15000
2691,İstanbul,Kağıthane,Hürriyet,Daire,Daire,34,75 m2,1 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
2692,Antalya,Muratpaşa,Çağlayan,Daire,Daire,10,160 m2,3 + 1,Ara Kat,False,2.0,İkinci El,Merkezi,Elektrik,30000
2693,İzmir,Karaburun,Saip,Villa,Villa,4,175 m2,3 + 1,Bahçe Katı,True,1.0,,Isıtma Yok,,300000
2694,Ankara,Gölbaşı,İncek,Daire,Daire,Sıfır,65 m2,2 + 1,1. Kat,,2.0,Sıfır,Yerden Isıtma,Doğalgaz,22000
2695,Osmaniye,Düziçi,Kurtuluş,Müstakil Ev,Müstakil Ev,16,169 m2,3 + 1,,True,1.0,İkinci El,Kombi,Doğalgaz,10000
2696,Osmaniye,Kadirli,Şehit Mustafa Yağız,Müstakil Ev,Müstakil Ev,15,130 m2,3 + 1,,False,1.0,İkinci El,Soba,Kömür-Odun,6250
2697,İzmir,Karabağlar,Reis,Daire,Daire,25,110 m2,3 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,14000
2698,Tekirdağ,Süleymanpaşa,Atatürk,Daire,Daire,Sıfır,48 m2,1 + 1,3. Kat,,1.0,Sıfır,Kombi,Doğalgaz,12000
2699,Tekirdağ,Süleymanpaşa,Atatürk,Daire,Daire,Sıfır,48 m2,1 + 1,3. Kat,,1.0,Sıfır,Kombi,Doğalgaz,12000
2700,Antalya,Kepez,Baraj,Daire,Daire,Sıfır,90 m2,2 + 1,2. Kat,False,1.0,Sıfır,Klima,Elektrik,16000
2701,Ankara,Çankaya,Ehlibeyt,Daire,Daire,25,135 m2,3 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,30000
2702,Denizli,Sarayköy,Aşağı,Daire,Daire,11,125 m2,2 + 1,3. Kat,False,1.0,İkinci El,Jeotermal Isıtma,,7500
2703,İzmir,Çiğli,Evka - 2,Daire,Daire,29,86 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13500
2704,İstanbul,Üsküdar,Altunizade,Daire,Daire,34,130 m2,3 + 1,1. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,29000
2705,İzmir,Karşıyaka,Mustafa Kemal,Daire,Daire,15,139 m2,3 + 1,Ara Kat,False,2.0,İkinci El,Kombi,Doğalgaz,26000
2706,İstanbul,Kartal,Cumhuriyet,Daire,Daire,13,215 m2,4 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,40000
2707,Hatay,İskenderun,Pirireis,Daire,Daire,16,170 m2,4 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
2708,Muğla,Fethiye,Akarca,Daire,Daire,8,110 m2,2 + 1,Çatı Katı,,1.0,,Klima,,20000
2709,Balıkesir,Bandırma,17 Eylül,Daire,Daire,35,130 m2,3 + 1,5. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,20000
2710,Erzincan,Merkez,Gölcük,Daire,Daire,20,140 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,9000
2711,İstanbul,Şişli,Merkez,Daire,Daire,1,85 m2,1 + 1,4. Kat,True,1.0,,Merkezi (Pay Ölçer),,41250
2712,Bolu,Merkez,Bahçelievler,Daire,Daire,21,110 m2,3 + 1,2. Kat,False,1.0,,Kombi,,12000
2713,Ankara,Yenimahalle,Batı Sitesi,Daire,Daire,1,60 m2,1 + 1,4. Kat,True,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,19650
2714,İzmir,Güzelbahçe,Kahramandere,Villa,Villa,5,300 m2,5 + 1,Bahçe Katı,False,4.0,,Kombi,,105000
2715,İzmir,Çeşme,Cumhuriyet,Daire,Daire,2,75 m2,2 + 1,Ara Kat,True,1.0,Sıfır,Klima,,110000
2716,İstanbul,Kadıköy,Suadiye,Daire,Daire,2,100 m2,2 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,65000
2717,Kocaeli,Gebze,Osman Yılmaz,Daire,Daire,16,140 m2,3 + 1,3. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,20000
2718,Bolu,Merkez,Karamanlı,Daire,Daire,35,95 m2,2 + 1,Zemin,True,1.0,İkinci El,Kombi,Doğalgaz,15000
2719,Muğla,Bodrum,Karabağ,Daire,Daire,8,190 m2,3 + 1,Ara Kat,True,2.0,İkinci El,Klima,Elektrik,50000
2720,Denizli,Pamukkale,Asmalıevler,Daire,Daire,10,80 m2,2 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,7000
2721,Ankara,Gölbaşı,Kızılcaşar,Villa,Villa,10,539 m2,4 + 2,,False,3.0,İkinci El,Kombi,Doğalgaz,110000
2722,Ankara,Yenimahalle,Yuvaköy,Daire,Daire,5,75 m2,1 + 1,20. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,15500
2723,Ankara,Keçiören,İncirli,Daire,Daire,25,100 m2,2 + 1,Kot 1,False,2.0,İkinci El,Kombi,Doğalgaz,10000
2724,Ankara,Çankaya,100. Yıl,Daire,Daire,30,170 m2,5 + 1,2. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,30000
2725,Bursa,Nilüfer,Dumlupınar,Daire,Daire,4,65 m2,2 + 1,4. Kat,True,1.0,,Yerden Isıtma,,12000
2726,İstanbul,Üsküdar,Çengelköy,Daire,Daire,Sıfır,200 m2,4 + 1,Bahçe Katı,False,3.0,Sıfır,Kombi,Doğalgaz,85000
2727,Isparta,Merkez,İstiklal,Daire,Daire,Sıfır,75 m2,2 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,18000
2728,İzmir,Karşıyaka,Bahariye,Daire,Daire,30,250 m2,4 + 1,Zemin,False,2.0,İkinci El,Kombi,Doğalgaz,37500
2729,Ankara,Çankaya,Mimar Sinan,Daire,Daire,10,90 m2,2 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,22000
2730,İstanbul,Şişli,Esentepe,Daire,Daire,Sıfır,108 m2,2 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,50000
2731,Ankara,Çankaya,Bademlidere,Daire,Daire,15,280 m2,5 + 1,5. Kat,False,3.0,İkinci El,Kombi,,32000
2732,İstanbul,Bakırköy,Cevizlik,Daire,Daire,45,125 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,26000
2733,Muğla,Bodrum,Türkbükü,Müstakil Ev,Müstakil Ev,25,160 m2,3 + 1,,True,2.0,İkinci El,Klima,Elektrik,420000
2734,İstanbul,Bakırköy,Osmaniye,Daire,Daire,7,270 m2,6 + 1,4. Kat,True,3.0,İkinci El,Kombi,Doğalgaz,250000
2735,Aydın,Efeler,Zafer,Daire,Daire,Sıfır,50 m2,1 + 1,1. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,13000
2736,İzmir,Dikili,Gazipaşa,Daire,Daire,220,220 m2,5 + 1,Teras Katı,False,3.0,İkinci El,Merkezi,Kömür-Odun,60000
2737,Adana,Çukurova,Güzelyalı,Daire,Daire,20,180 m2,3 + 1,6. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,15500
2738,Ankara,Altındağ,Aydınlıkevler,Daire,Daire,Sıfır,130 m2,3 + 1,2. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,28000
2739,İstanbul,Kartal,Kordonboyu,Daire,Daire,20,190 m2,3 + 1,7. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,38000
2740,Kayseri,Melikgazi,Köşk,Daire,Daire,25,210 m2,4 + 1,3. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,14000
2741,Balıkesir,Ayvalık,Küçükköy,Villa,Villa,12,220 m2,4 + 1,,,3.0,İkinci El,Klima,Elektrik,50000
2742,Ankara,Gölbaşı,İncek,Daire,Daire,Sıfır,75 m2,2 + 1,Yüksek Giriş,True,1.0,Sıfır,Kombi,Doğalgaz,20000
2743,İstanbul,Ataşehir,Barbaros,Daire,Daire,15,160 m2,2 + 1,21 ve üzeri,True,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,68900
2744,Yalova,Çınarcık,Koru (Hürriyet),Villa,Villa,24,230 m2,3 + 1,,False,3.0,İkinci El,Kombi,Doğalgaz,25000
2745,Adana,Seyhan,Gürselpaşa,Daire,Daire,8,190 m2,3 + 1,5. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,230000
2746,İzmir,Urla,Yenikent,Villa,Villa,30,250 m2,3 + 1,,False,1.0,İkinci El,Kombi,Doğalgaz,47500
2747,Aydın,Didim,Çamlık,Daire,Daire,8,190 m2,4 + 1,3. Kat,True,4.0,İkinci El,Klima,Elektrik,3000
2748,Antalya,Korkuteli,Yeşilyayla,Müstakil Ev,Müstakil Ev,10,60 m2,1 + 1,,True,1.0,İkinci El,Soba,Kömür-Odun,15000
2749,İzmir,Çeşme,Celal Bayar,Villa,Villa,9,300 m2,3 + 2,,True,3.0,İkinci El,Klima,Elektrik,800000
2750,Antalya,Alanya,Kestel,Daire,Daire,11,115 m2,2 + 1,4. Kat,True,2.0,,Klima,,18000
2751,Zonguldak,Çaycuma,Filyos (Öteyüz),Daire,Daire,1,98 m2,2 + 1,4. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,18000
2752,İstanbul,Büyükçekmece,Fatih,Daire,Daire,Sıfır,260 m2,4 + 2,5. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,40000
2753,Tekirdağ,Marmaraereğlisi,Yeniçiftlik,Yazlık,Yazlık,27,180 m2,4 + 1,2. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,350000
2754,İzmir,Karşıyaka,Bostanlı,Daire,Daire,Sıfır,100 m2,2 + 1,5. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,38000
2755,İstanbul,Beyoğlu,Hüseyinağa,Daire,Daire,21,210 m2,1 + 1,8. Kat,False,1.0,,Yerden Isıtma,,99000
2756,Bursa,Nilüfer,Görükle,Daire,Daire,3,65 m2,2 + 1,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,12000
2757,Muğla,Milas,Boğaziçi,Müstakil Ev,Müstakil Ev,8,95 m2,3 + 1,,False,1.0,İkinci El,Klima,Elektrik,30000
2758,Ankara,Yenimahalle,Uğur Mumcu,Daire,Daire,35,100 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Merkezi,,16000
2759,İstanbul,Büyükçekmece,Mimaroba,Daire,Daire,2,220 m2,4 + 1,5. Kat,False,3.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,62500
2760,Balıkesir,Edremit,Altınoluk,Daire,Daire,1,80 m2,2 + 1,3. Kat,True,1.0,Sıfır,Klima,Elektrik,180000
2761,İstanbul,Büyükçekmece,Mimaroba,Daire,Daire,2,220 m2,4 + 1,5. Kat,False,3.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,62500
2762,Balıkesir,Edremit,Altınoluk,Daire,Daire,1,80 m2,2 + 1,3. Kat,True,1.0,Sıfır,Klima,Elektrik,180000
2763,Afyonkarahisar,Merkez,Hasan Karaağaç,Daire,Daire,5,60 m2,2 + 0,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8000
2764,İzmir,Urla,Atatürk,Daire,Daire,15,90 m2,2 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,40000
2765,İstanbul,Üsküdar,Güzeltepe,Daire,Daire,30,120 m2,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,18000
2766,İstanbul,Bahçelievler,Hürriyet,Daire,Daire,7,60 m2,1 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,10500
2767,Ankara,Çankaya,Çankaya,Daire,Daire,28,125 m2,2 + 1,5. Kat,False,1.0,,Merkezi,Doğalgaz,22000
